trial_id,participant_id,chain_id,domain,round_num,score,n_actions,chain_pos,condition
448,331,23,decorations,6,25.0,4,4,chain
448,331,23,decorations,7,0.0,4,4,chain
448,331,23,decorations,8,50.0,3,4,chain
448,331,23,decorations,9,0.0,2,4,chain
448,331,23,decorations,10,50.0,2,4,chain
449,328,22,decorations,1,70.0,6,4,chain
449,328,22,decorations,2,0.0,7,4,chain
449,328,22,decorations,3,100.0,4,4,chain
449,328,22,decorations,4,100.0,4,4,chain
449,328,22,decorations,5,45.0,6,4,chain
449,328,22,decorations,6,75.0,5,4,chain
449,328,22,decorations,7,20.0,4,4,chain
449,328,22,decorations,8,100.0,7,4,chain
449,328,22,decorations,9,100.0,6,4,chain
449,328,22,decorations,10,100.0,4,4,chain
450,331,55,animals,1,45.0,4,4,chain
450,331,55,animals,2,50.0,4,4,chain
450,331,55,animals,3,20.0,6,4,chain
450,331,55,animals,4,65.0,5,4,chain
450,331,55,animals,5,60.0,5,4,chain
450,331,55,animals,6,0.0,2,4,chain
450,331,55,animals,7,20.0,2,4,chain
450,331,55,animals,8,50.0,4,4,chain
450,331,55,animals,9,35.0,4,4,chain
450,331,55,animals,10,35.0,2,4,chain
451,333,33,decorations,1,100.0,4,4,chain
451,333,33,decorations,2,100.0,4,4,chain
451,333,33,decorations,3,0.0,6,4,chain
451,333,33,decorations,4,100.0,4,4,chain
451,333,33,decorations,5,100.0,4,4,chain
451,333,33,decorations,6,100.0,4,4,chain
451,333,33,decorations,7,100.0,5,4,chain
451,333,33,decorations,8,100.0,4,4,chain
451,333,33,decorations,9,45.0,4,4,chain
451,333,33,decorations,10,100.0,4,4,chain
453,333,54,animals,1,0.0,11,4,chain
453,333,54,animals,2,15.0,14,4,chain
453,333,54,animals,3,55.0,16,4,chain
453,333,54,animals,4,0.0,13,4,chain
453,333,54,animals,5,0.0,14,4,chain
453,333,54,animals,6,0.0,10,4,chain
453,333,54,animals,7,55.0,13,4,chain
453,333,54,animals,8,0.0,11,4,chain
453,333,54,animals,9,0.0,14,4,chain
453,333,54,animals,10,0.0,3,4,chain
454,333,43,animals,1,0.0,12,4,chain
454,333,43,animals,2,50.0,9,4,chain
454,333,43,animals,3,0.0,12,4,chain
454,333,43,animals,4,50.0,6,4,chain
454,333,43,animals,5,0.0,9,4,chain
454,333,43,animals,6,35.0,11,4,chain
454,333,43,animals,7,55.0,10,4,chain
454,333,43,animals,8,50.0,12,4,chain
454,333,43,animals,9,0.0,9,4,chain
454,333,43,animals,10,0.0,8,4,chain
455,330,37,decorations,1,100.0,5,4,chain
455,330,37,decorations,2,100.0,6,4,chain
455,330,37,decorations,3,100.0,4,4,chain
455,330,37,decorations,4,100.0,5,4,chain
455,330,37,decorations,5,100.0,4,4,chain
455,330,37,decorations,6,100.0,4,4,chain
455,330,37,decorations,7,100.0,5,4,chain
455,330,37,decorations,8,100.0,4,4,chain
455,330,37,decorations,9,100.0,4,4,chain
455,330,37,decorations,10,100.0,4,4,chain
461,343,48,animals,1,0.0,7,4,chain
461,343,48,animals,2,0.0,4,4,chain
461,343,48,animals,3,35.0,3,4,chain
461,343,48,animals,4,40.0,3,4,chain
461,343,48,animals,5,0.0,6,4,chain
461,343,48,animals,6,40.0,3,4,chain
461,343,48,animals,7,0.0,5,4,chain
461,343,48,animals,8,40.0,3,4,chain
461,343,48,animals,9,45.0,4,4,chain
461,343,48,animals,10,45.0,3,4,chain
462,342,35,decorations,1,20.0,1,4,chain
462,342,35,decorations,2,20.0,1,4,chain
462,342,35,decorations,3,25.0,1,4,chain
462,342,35,decorations,4,25.0,1,4,chain
462,342,35,decorations,5,20.0,1,4,chain
462,342,35,decorations,6,25.0,1,4,chain
462,342,35,decorations,7,25.0,1,4,chain
462,342,35,decorations,8,20.0,1,4,chain
462,342,35,decorations,9,25.0,1,4,chain
462,342,35,decorations,10,25.0,1,4,chain
463,342,58,animals,1,0.0,1,4,chain
463,342,58,animals,2,5.0,1,4,chain
463,342,58,animals,3,5.0,1,4,chain
463,342,58,animals,4,10.0,1,4,chain
463,342,58,animals,5,0.0,1,4,chain
463,342,58,animals,6,5.0,1,4,chain
463,342,58,animals,7,0.0,1,4,chain
463,342,58,animals,8,0.0,1,4,chain
463,342,58,animals,9,15.0,1,4,chain
463,342,58,animals,10,5.0,1,4,chain
464,342,46,animals,1,10.0,1,4,chain
464,342,46,animals,2,5.0,1,4,chain
464,342,46,animals,3,10.0,1,4,chain
464,342,46,animals,4,10.0,1,4,chain
464,342,46,animals,5,10.0,1,4,chain
464,342,46,animals,6,5.0,1,4,chain
464,342,46,animals,7,15.0,1,4,chain
464,342,46,animals,8,10.0,1,4,chain
464,342,46,animals,9,15.0,1,4,chain
464,342,46,animals,10,0.0,1,4,chain
465,343,25,decorations,1,55.0,2,4,chain
465,343,25,decorations,2,0.0,8,4,chain
465,343,25,decorations,3,25.0,3,4,chain
465,343,25,decorations,4,55.0,2,4,chain
465,343,25,decorations,5,25.0,1,4,chain
465,343,25,decorations,6,80.0,2,4,chain
465,343,25,decorations,7,25.0,4,4,chain
465,343,25,decorations,8,25.0,1,4,chain
465,343,25,decorations,9,50.0,5,4,chain
465,343,25,decorations,10,80.0,2,4,chain
4,11,81,cooking,1,60.0,2,,individual
4,11,81,cooking,2,40.0,3,,individual
4,11,81,cooking,3,20.0,3,,individual
4,11,81,cooking,4,20.0,1,,individual
4,11,81,cooking,5,60.0,3,,individual
4,11,81,cooking,6,40.0,4,,individual
4,11,81,cooking,7,60.0,2,,individual
4,11,81,cooking,8,40.0,2,,individual
4,11,81,cooking,9,80.0,3,,individual
4,11,81,cooking,10,0.0,4,,individual
4,11,81,cooking,11,40.0,3,,individual
4,11,81,cooking,12,0.0,6,,individual
4,11,81,cooking,13,80.0,3,,individual
4,11,81,cooking,14,60.0,3,,individual
4,11,81,cooking,15,80.0,5,,individual
4,11,81,cooking,16,40.0,4,,individual
4,11,81,cooking,17,80.0,3,,individual
4,11,81,cooking,18,80.0,3,,individual
4,11,81,cooking,19,0.0,4,,individual
4,11,81,cooking,20,80.0,4,,individual
4,11,81,cooking,21,80.0,3,,individual
4,11,81,cooking,22,80.0,3,,individual
4,11,81,cooking,23,80.0,3,,individual
4,11,81,cooking,24,80.0,3,,individual
4,11,81,cooking,25,80.0,3,,individual
4,11,81,cooking,26,0.0,4,,individual
4,11,81,cooking,27,80.0,3,,individual
4,11,81,cooking,28,80.0,3,,individual
4,11,81,cooking,29,80.0,3,,individual
4,11,81,cooking,30,60.0,3,,individual
4,11,81,cooking,31,80.0,3,,individual
4,11,81,cooking,32,80.0,3,,individual
4,11,81,cooking,33,20.0,3,,individual
4,11,81,cooking,34,80.0,3,,individual
4,11,81,cooking,35,60.0,3,,individual
4,11,81,cooking,36,60.0,3,,individual
4,11,81,cooking,37,60.0,3,,individual
4,11,81,cooking,38,40.0,4,,individual
4,11,81,cooking,39,80.0,3,,individual
4,11,81,cooking,40,80.0,3,,individual
6,12,81,cooking,1,80.0,7,,individual
6,12,81,cooking,2,0.0,5,,individual
6,12,81,cooking,3,0.0,6,,individual
6,12,81,cooking,4,0.0,5,,individual
6,12,81,cooking,5,40.0,5,,individual
6,12,81,cooking,6,60.0,6,,individual
6,12,81,cooking,7,40.0,4,,individual
6,12,81,cooking,8,0.0,4,,individual
6,12,81,cooking,9,40.0,2,,individual
6,12,81,cooking,10,80.0,3,,individual
6,12,81,cooking,11,80.0,3,,individual
6,12,81,cooking,12,40.0,2,,individual
6,12,81,cooking,13,80.0,3,,individual
6,12,81,cooking,14,0.0,4,,individual
6,12,81,cooking,15,40.0,2,,individual
6,12,81,cooking,16,80.0,3,,individual
6,12,81,cooking,17,60.0,2,,individual
6,12,81,cooking,18,0.0,7,,individual
6,12,81,cooking,19,80.0,3,,individual
6,12,81,cooking,20,80.0,3,,individual
6,12,81,cooking,21,0.0,4,,individual
6,12,81,cooking,22,80.0,3,,individual
6,12,81,cooking,23,80.0,3,,individual
6,12,81,cooking,24,80.0,3,,individual
6,12,81,cooking,25,0.0,5,,individual
6,12,81,cooking,26,80.0,3,,individual
6,12,81,cooking,27,80.0,3,,individual
6,12,81,cooking,28,60.0,3,,individual
6,12,81,cooking,29,80.0,3,,individual
6,12,81,cooking,30,80.0,3,,individual
6,12,81,cooking,31,80.0,3,,individual
6,12,81,cooking,32,80.0,3,,individual
6,12,81,cooking,33,80.0,3,,individual
6,12,81,cooking,34,60.0,4,,individual
6,12,81,cooking,35,40.0,2,,individual
6,12,81,cooking,36,60.0,4,,individual
6,12,81,cooking,37,80.0,3,,individual
6,12,81,cooking,38,80.0,3,,individual
6,12,81,cooking,39,80.0,3,,individual
6,12,81,cooking,40,80.0,4,,individual
14,10,81,cooking,1,20.0,6,,individual
14,10,81,cooking,2,40.0,3,,individual
14,10,81,cooking,3,0.0,7,,individual
14,10,81,cooking,4,20.0,6,,individual
14,10,81,cooking,5,20.0,2,,individual
14,10,81,cooking,6,20.0,2,,individual
14,10,81,cooking,7,40.0,4,,individual
14,10,81,cooking,8,40.0,4,,individual
14,10,81,cooking,9,40.0,5,,individual
14,10,81,cooking,10,0.0,4,,individual
14,10,81,cooking,11,20.0,3,,individual
14,10,81,cooking,12,20.0,2,,individual
14,10,81,cooking,13,0.0,2,,individual
14,10,81,cooking,14,20.0,2,,individual
14,10,81,cooking,15,20.0,2,,individual
14,10,81,cooking,16,20.0,3,,individual
14,10,81,cooking,17,20.0,2,,individual
14,10,81,cooking,18,5.0,9,,individual
14,10,81,cooking,19,20.0,5,,individual
14,10,81,cooking,20,20.0,3,,individual
14,10,81,cooking,21,20.0,5,,individual
14,10,81,cooking,22,20.0,4,,individual
14,10,81,cooking,23,20.0,5,,individual
14,10,81,cooking,24,20.0,4,,individual
14,10,81,cooking,25,5.0,5,,individual
14,10,81,cooking,26,40.0,7,,individual
14,10,81,cooking,27,80.0,5,,individual
14,10,81,cooking,28,0.0,6,,individual
14,10,81,cooking,29,0.0,5,,individual
14,10,81,cooking,30,60.0,5,,individual
14,10,81,cooking,31,0.0,6,,individual
14,10,81,cooking,32,40.0,4,,individual
14,10,81,cooking,33,40.0,4,,individual
14,10,81,cooking,34,20.0,4,,individual
14,10,81,cooking,35,40.0,4,,individual
14,10,81,cooking,36,60.0,4,,individual
14,10,81,cooking,37,20.0,3,,individual
14,10,81,cooking,38,60.0,4,,individual
14,10,81,cooking,39,60.0,5,,individual
14,10,81,cooking,40,40.0,4,,individual
19,17,84,potions,1,0.0,3,,individual
19,17,84,potions,2,80.0,6,,individual
19,17,84,potions,3,80.0,8,,individual
19,17,84,potions,4,80.0,6,,individual
19,17,84,potions,5,0.0,6,,individual
19,17,84,potions,6,60.0,6,,individual
19,17,84,potions,7,0.0,4,,individual
19,17,84,potions,8,10.0,7,,individual
19,17,84,potions,9,70.0,4,,individual
19,17,84,potions,10,10.0,4,,individual
19,17,84,potions,11,0.0,4,,individual
19,17,84,potions,12,10.0,5,,individual
19,17,84,potions,13,80.0,6,,individual
19,17,84,potions,14,10.0,6,,individual
19,17,84,potions,15,10.0,6,,individual
19,17,84,potions,16,0.0,4,,individual
19,17,84,potions,17,0.0,4,,individual
19,17,84,potions,18,0.0,4,,individual
19,17,84,potions,19,10.0,5,,individual
19,17,84,potions,20,30.0,4,,individual
19,17,84,potions,21,0.0,4,,individual
19,17,84,potions,22,70.0,2,,individual
19,17,84,potions,23,0.0,3,,individual
19,17,84,potions,24,30.0,4,,individual
19,17,84,potions,25,30.0,3,,individual
19,17,84,potions,26,30.0,3,,individual
19,17,84,potions,27,30.0,4,,individual
19,17,84,potions,28,100.0,5,,individual
19,17,84,potions,29,0.0,3,,individual
19,17,84,potions,30,30.0,4,,individual
19,17,84,potions,31,100.0,4,,individual
19,17,84,potions,32,0.0,5,,individual
19,17,84,potions,33,0.0,3,,individual
19,17,84,potions,34,30.0,5,,individual
19,17,84,potions,35,0.0,3,,individual
19,17,84,potions,36,30.0,4,,individual
19,17,84,potions,37,0.0,3,,individual
19,17,84,potions,38,0.0,4,,individual
19,17,84,potions,39,30.0,4,,individual
19,17,84,potions,40,0.0,4,,individual
42,27,84,potions,1,0.0,4,,individual
42,27,84,potions,2,0.0,3,,individual
42,27,84,potions,3,0.0,4,,individual
42,27,84,potions,4,0.0,3,,individual
42,27,84,potions,5,30.0,4,,individual
42,27,84,potions,6,0.0,4,,individual
42,27,84,potions,7,30.0,4,,individual
42,27,84,potions,8,0.0,6,,individual
42,27,84,potions,9,0.0,6,,individual
42,27,84,potions,10,100.0,6,,individual
42,27,84,potions,11,60.0,5,,individual
42,27,84,potions,12,30.0,6,,individual
42,27,84,potions,13,0.0,4,,individual
42,27,84,potions,14,30.0,5,,individual
42,27,84,potions,15,0.0,4,,individual
42,27,84,potions,16,0.0,7,,individual
42,27,84,potions,17,0.0,4,,individual
42,27,84,potions,18,100.0,6,,individual
42,27,84,potions,19,0.0,6,,individual
42,27,84,potions,20,100.0,6,,individual
42,27,84,potions,21,0.0,14,,individual
42,27,84,potions,22,0.0,10,,individual
42,27,84,potions,23,0.0,7,,individual
42,27,84,potions,24,0.0,4,,individual
42,27,84,potions,25,100.0,6,,individual
42,27,84,potions,26,100.0,4,,individual
42,27,84,potions,27,100.0,4,,individual
42,27,84,potions,28,100.0,5,,individual
42,27,84,potions,29,100.0,4,,individual
42,27,84,potions,30,30.0,9,,individual
42,27,84,potions,31,30.0,6,,individual
42,27,84,potions,32,100.0,4,,individual
42,27,84,potions,33,100.0,4,,individual
42,27,84,potions,34,0.0,5,,individual
42,27,84,potions,35,100.0,4,,individual
42,27,84,potions,36,0.0,6,,individual
42,27,84,potions,37,60.0,4,,individual
42,27,84,potions,38,100.0,4,,individual
42,27,84,potions,39,0.0,6,,individual
42,27,84,potions,40,0.0,6,,individual
48,31,82,decorations,1,0.0,5,,individual
48,31,82,decorations,2,0.0,6,,individual
48,31,82,decorations,3,0.0,4,,individual
48,31,82,decorations,4,50.0,2,,individual
48,31,82,decorations,5,0.0,9,,individual
48,31,82,decorations,6,0.0,4,,individual
48,31,82,decorations,7,55.0,2,,individual
48,31,82,decorations,8,45.0,3,,individual
48,31,82,decorations,9,0.0,2,,individual
48,31,82,decorations,10,0.0,4,,individual
48,31,82,decorations,11,0.0,7,,individual
48,31,82,decorations,12,0.0,4,,individual
48,31,82,decorations,13,20.0,2,,individual
48,31,82,decorations,14,0.0,2,,individual
48,31,82,decorations,15,75.0,3,,individual
48,31,82,decorations,16,0.0,3,,individual
48,31,82,decorations,17,45.0,3,,individual
48,31,82,decorations,18,0.0,3,,individual
48,31,82,decorations,19,0.0,4,,individual
48,31,82,decorations,20,50.0,2,,individual
48,31,82,decorations,21,0.0,2,,individual
48,31,82,decorations,22,0.0,3,,individual
48,31,82,decorations,23,20.0,3,,individual
48,31,82,decorations,24,45.0,3,,individual
48,31,82,decorations,25,0.0,3,,individual
48,31,82,decorations,26,0.0,6,,individual
48,31,82,decorations,27,20.0,2,,individual
48,31,82,decorations,28,45.0,3,,individual
48,31,82,decorations,29,0.0,2,,individual
48,31,82,decorations,30,0.0,4,,individual
48,31,82,decorations,31,70.0,3,,individual
48,31,82,decorations,32,0.0,4,,individual
48,31,82,decorations,33,50.0,2,,individual
48,31,82,decorations,34,75.0,3,,individual
48,31,82,decorations,35,0.0,5,,individual
48,31,82,decorations,36,0.0,3,,individual
48,31,82,decorations,37,75.0,3,,individual
48,31,82,decorations,38,0.0,3,,individual
48,31,82,decorations,39,0.0,3,,individual
48,31,82,decorations,40,0.0,4,,individual
52,34,81,cooking,1,0.0,8,,individual
52,34,81,cooking,2,60.0,5,,individual
52,34,81,cooking,3,60.0,6,,individual
52,34,81,cooking,4,80.0,6,,individual
52,34,81,cooking,5,0.0,7,,individual
52,34,81,cooking,6,60.0,4,,individual
52,34,81,cooking,7,40.0,4,,individual
52,34,81,cooking,8,25.0,4,,individual
52,34,81,cooking,9,40.0,2,,individual
52,34,81,cooking,10,60.0,6,,individual
52,34,81,cooking,11,40.0,5,,individual
52,34,81,cooking,12,60.0,4,,individual
52,34,81,cooking,13,0.0,6,,individual
52,34,81,cooking,14,60.0,5,,individual
52,34,81,cooking,15,40.0,4,,individual
52,34,81,cooking,16,60.0,4,,individual
52,34,81,cooking,17,0.0,5,,individual
52,34,81,cooking,18,80.0,6,,individual
52,34,81,cooking,19,0.0,7,,individual
52,34,81,cooking,20,0.0,6,,individual
52,34,81,cooking,21,0.0,7,,individual
52,34,81,cooking,22,0.0,6,,individual
52,34,81,cooking,23,80.0,5,,individual
52,34,81,cooking,24,0.0,7,,individual
52,34,81,cooking,25,80.0,6,,individual
52,34,81,cooking,26,60.0,4,,individual
52,34,81,cooking,27,0.0,5,,individual
52,34,81,cooking,28,60.0,4,,individual
52,34,81,cooking,29,60.0,4,,individual
52,34,81,cooking,30,80.0,4,,individual
52,34,81,cooking,31,80.0,5,,individual
52,34,81,cooking,32,60.0,5,,individual
52,34,81,cooking,33,0.0,8,,individual
52,34,81,cooking,34,60.0,4,,individual
52,34,81,cooking,35,80.0,6,,individual
52,34,81,cooking,36,60.0,6,,individual
52,34,81,cooking,37,60.0,6,,individual
52,34,81,cooking,38,0.0,7,,individual
52,34,81,cooking,39,60.0,6,,individual
52,34,81,cooking,40,60.0,6,,individual
55,35,84,potions,1,0.0,7,,individual
55,35,84,potions,2,30.0,6,,individual
55,35,84,potions,3,30.0,4,,individual
55,35,84,potions,4,60.0,5,,individual
55,35,84,potions,5,60.0,7,,individual
55,35,84,potions,6,30.0,7,,individual
55,35,84,potions,7,60.0,5,,individual
55,35,84,potions,8,100.0,5,,individual
55,35,84,potions,9,60.0,7,,individual
55,35,84,potions,10,60.0,7,,individual
55,35,84,potions,11,100.0,6,,individual
55,35,84,potions,12,30.0,6,,individual
55,35,84,potions,13,60.0,7,,individual
55,35,84,potions,14,60.0,7,,individual
55,35,84,potions,15,60.0,7,,individual
55,35,84,potions,16,100.0,6,,individual
55,35,84,potions,17,100.0,6,,individual
55,35,84,potions,18,100.0,6,,individual
55,35,84,potions,19,100.0,5,,individual
55,35,84,potions,20,100.0,3,,individual
55,35,84,potions,21,100.0,3,,individual
55,35,84,potions,22,100.0,3,,individual
55,35,84,potions,23,100.0,3,,individual
55,35,84,potions,24,100.0,3,,individual
55,35,84,potions,25,100.0,3,,individual
55,35,84,potions,26,100.0,3,,individual
55,35,84,potions,27,100.0,3,,individual
55,35,84,potions,28,100.0,4,,individual
55,35,84,potions,29,100.0,3,,individual
55,35,84,potions,30,100.0,3,,individual
55,35,84,potions,31,100.0,3,,individual
55,35,84,potions,32,100.0,3,,individual
55,35,84,potions,33,100.0,3,,individual
55,35,84,potions,34,100.0,3,,individual
55,35,84,potions,35,100.0,3,,individual
55,35,84,potions,36,100.0,3,,individual
55,35,84,potions,37,100.0,3,,individual
55,35,84,potions,38,100.0,3,,individual
55,35,84,potions,39,100.0,3,,individual
55,35,84,potions,40,100.0,3,,individual
59,36,84,potions,1,0.0,7,,individual
59,36,84,potions,2,0.0,5,,individual
59,36,84,potions,3,0.0,9,,individual
59,36,84,potions,4,0.0,7,,individual
59,36,84,potions,5,30.0,2,,individual
59,36,84,potions,6,10.0,2,,individual
59,36,84,potions,7,30.0,4,,individual
59,36,84,potions,8,0.0,8,,individual
59,36,84,potions,9,100.0,3,,individual
59,36,84,potions,10,60.0,3,,individual
59,36,84,potions,11,100.0,3,,individual
59,36,84,potions,12,60.0,5,,individual
59,36,84,potions,13,100.0,5,,individual
59,36,84,potions,14,60.0,6,,individual
59,36,84,potions,15,100.0,4,,individual
59,36,84,potions,16,60.0,7,,individual
59,36,84,potions,17,100.0,6,,individual
59,36,84,potions,18,100.0,6,,individual
59,36,84,potions,19,100.0,6,,individual
59,36,84,potions,20,60.0,7,,individual
59,36,84,potions,21,100.0,6,,individual
59,36,84,potions,22,60.0,7,,individual
59,36,84,potions,23,100.0,3,,individual
59,36,84,potions,24,60.0,5,,individual
59,36,84,potions,25,100.0,3,,individual
59,36,84,potions,26,100.0,3,,individual
59,36,84,potions,27,100.0,3,,individual
59,36,84,potions,28,100.0,3,,individual
59,36,84,potions,29,100.0,3,,individual
59,36,84,potions,30,100.0,3,,individual
59,36,84,potions,31,100.0,3,,individual
59,36,84,potions,32,100.0,3,,individual
59,36,84,potions,33,100.0,3,,individual
59,36,84,potions,34,100.0,3,,individual
59,36,84,potions,35,100.0,3,,individual
59,36,84,potions,36,100.0,3,,individual
59,36,84,potions,37,100.0,3,,individual
59,36,84,potions,38,100.0,3,,individual
59,36,84,potions,39,100.0,3,,individual
59,36,84,potions,40,100.0,3,,individual
63,42,82,decorations,1,20.0,7,,individual
63,42,82,decorations,2,30.0,7,,individual
63,42,82,decorations,3,0.0,11,,individual
63,42,82,decorations,4,45.0,9,,individual
63,42,82,decorations,5,45.0,8,,individual
63,42,82,decorations,6,45.0,8,,individual
63,42,82,decorations,7,0.0,7,,individual
63,42,82,decorations,8,70.0,7,,individual
63,42,82,decorations,9,100.0,5,,individual
63,42,82,decorations,10,100.0,4,,individual
63,42,82,decorations,11,45.0,6,,individual
63,42,82,decorations,12,25.0,7,,individual
63,42,82,decorations,13,20.0,5,,individual
63,42,82,decorations,14,0.0,5,,individual
63,42,82,decorations,15,100.0,4,,individual
63,42,82,decorations,16,100.0,4,,individual
63,42,82,decorations,17,100.0,4,,individual
63,42,82,decorations,18,0.0,5,,individual
63,42,82,decorations,19,45.0,5,,individual
63,42,82,decorations,20,100.0,5,,individual
63,42,82,decorations,21,45.0,5,,individual
63,42,82,decorations,22,100.0,4,,individual
63,42,82,decorations,23,100.0,4,,individual
63,42,82,decorations,24,100.0,4,,individual
63,42,82,decorations,25,20.0,5,,individual
63,42,82,decorations,26,70.0,6,,individual
63,42,82,decorations,27,70.0,4,,individual
63,42,82,decorations,28,25.0,6,,individual
63,42,82,decorations,29,100.0,4,,individual
63,42,82,decorations,30,75.0,5,,individual
63,42,82,decorations,31,100.0,4,,individual
63,42,82,decorations,32,20.0,4,,individual
63,42,82,decorations,33,70.0,6,,individual
63,42,82,decorations,34,75.0,6,,individual
63,42,82,decorations,35,45.0,5,,individual
63,42,82,decorations,36,75.0,7,,individual
63,42,82,decorations,37,100.0,4,,individual
63,42,82,decorations,38,100.0,4,,individual
63,42,82,decorations,39,70.0,6,,individual
63,42,82,decorations,40,20.0,3,,individual
64,44,82,decorations,1,5.0,8,,individual
64,44,82,decorations,2,20.0,5,,individual
64,44,82,decorations,3,25.0,4,,individual
64,44,82,decorations,4,70.0,3,,individual
64,44,82,decorations,5,70.0,3,,individual
64,44,82,decorations,6,70.0,3,,individual
64,44,82,decorations,7,100.0,3,,individual
64,44,82,decorations,8,100.0,3,,individual
64,44,82,decorations,9,100.0,3,,individual
64,44,82,decorations,10,100.0,3,,individual
64,44,82,decorations,11,100.0,3,,individual
64,44,82,decorations,12,70.0,3,,individual
64,44,82,decorations,13,45.0,2,,individual
64,44,82,decorations,14,100.0,3,,individual
64,44,82,decorations,15,70.0,3,,individual
64,44,82,decorations,16,70.0,3,,individual
64,44,82,decorations,17,70.0,3,,individual
64,44,82,decorations,18,100.0,3,,individual
64,44,82,decorations,19,100.0,3,,individual
64,44,82,decorations,20,100.0,3,,individual
64,44,82,decorations,21,100.0,3,,individual
64,44,82,decorations,22,100.0,3,,individual
64,44,82,decorations,23,70.0,3,,individual
64,44,82,decorations,24,100.0,3,,individual
64,44,82,decorations,25,70.0,3,,individual
64,44,82,decorations,26,100.0,3,,individual
64,44,82,decorations,27,70.0,3,,individual
64,44,82,decorations,28,45.0,2,,individual
64,44,82,decorations,29,100.0,3,,individual
64,44,82,decorations,30,70.0,3,,individual
64,44,82,decorations,31,100.0,3,,individual
64,44,82,decorations,32,100.0,3,,individual
64,44,82,decorations,33,100.0,3,,individual
64,44,82,decorations,34,70.0,3,,individual
64,44,82,decorations,35,100.0,3,,individual
64,44,82,decorations,36,100.0,3,,individual
64,44,82,decorations,37,70.0,3,,individual
64,44,82,decorations,38,100.0,3,,individual
64,44,82,decorations,39,45.0,2,,individual
64,44,82,decorations,40,100.0,3,,individual
70,48,83,animals,1,0.0,7,,individual
70,48,83,animals,2,0.0,8,,individual
70,48,83,animals,3,5.0,2,,individual
70,48,83,animals,4,0.0,7,,individual
70,48,83,animals,5,25.0,2,,individual
70,48,83,animals,6,30.0,4,,individual
70,48,83,animals,7,20.0,5,,individual
70,48,83,animals,8,0.0,6,,individual
70,48,83,animals,9,25.0,2,,individual
70,48,83,animals,10,30.0,5,,individual
70,48,83,animals,11,35.0,5,,individual
70,48,83,animals,12,25.0,2,,individual
70,48,83,animals,13,25.0,6,,individual
70,48,83,animals,14,35.0,5,,individual
70,48,83,animals,15,0.0,7,,individual
70,48,83,animals,16,30.0,5,,individual
70,48,83,animals,17,35.0,5,,individual
70,48,83,animals,18,35.0,6,,individual
70,48,83,animals,19,25.0,8,,individual
70,48,83,animals,20,25.0,5,,individual
70,48,83,animals,21,15.0,8,,individual
70,48,83,animals,22,25.0,6,,individual
70,48,83,animals,23,35.0,10,,individual
70,48,83,animals,24,25.0,5,,individual
70,48,83,animals,25,25.0,13,,individual
70,48,83,animals,26,35.0,7,,individual
70,48,83,animals,27,30.0,3,,individual
70,48,83,animals,28,25.0,5,,individual
70,48,83,animals,29,40.0,9,,individual
70,48,83,animals,30,35.0,8,,individual
70,48,83,animals,31,40.0,7,,individual
70,48,83,animals,32,30.0,7,,individual
70,48,83,animals,33,0.0,7,,individual
70,48,83,animals,34,50.0,15,,individual
70,48,83,animals,35,45.0,10,,individual
70,48,83,animals,36,25.0,11,,individual
70,48,83,animals,37,0.0,11,,individual
70,48,83,animals,38,30.0,3,,individual
70,48,83,animals,39,35.0,3,,individual
70,48,83,animals,40,30.0,4,,individual
87,63,83,animals,1,0.0,10,,individual
87,63,83,animals,2,5.0,8,,individual
87,63,83,animals,3,30.0,7,,individual
87,63,83,animals,4,30.0,7,,individual
87,63,83,animals,5,20.0,5,,individual
87,63,83,animals,6,30.0,7,,individual
87,63,83,animals,7,25.0,6,,individual
87,63,83,animals,8,0.0,9,,individual
87,63,83,animals,9,0.0,9,,individual
87,63,83,animals,10,35.0,5,,individual
87,63,83,animals,11,35.0,4,,individual
87,63,83,animals,12,35.0,4,,individual
87,63,83,animals,13,25.0,4,,individual
87,63,83,animals,14,25.0,5,,individual
87,63,83,animals,15,25.0,6,,individual
87,63,83,animals,16,20.0,3,,individual
87,63,83,animals,17,30.0,6,,individual
87,63,83,animals,18,30.0,4,,individual
87,63,83,animals,19,50.0,3,,individual
87,63,83,animals,20,25.0,2,,individual
87,63,83,animals,21,35.0,2,,individual
87,63,83,animals,22,20.0,2,,individual
87,63,83,animals,23,25.0,3,,individual
87,63,83,animals,24,35.0,3,,individual
87,63,83,animals,25,25.0,4,,individual
87,63,83,animals,26,30.0,4,,individual
87,63,83,animals,27,20.0,5,,individual
87,63,83,animals,28,25.0,3,,individual
87,63,83,animals,29,25.0,2,,individual
87,63,83,animals,30,35.0,4,,individual
87,63,83,animals,31,25.0,3,,individual
87,63,83,animals,32,35.0,3,,individual
87,63,83,animals,33,40.0,4,,individual
87,63,83,animals,34,25.0,3,,individual
87,63,83,animals,35,35.0,6,,individual
87,63,83,animals,36,45.0,3,,individual
87,63,83,animals,37,20.0,6,,individual
87,63,83,animals,38,45.0,3,,individual
87,63,83,animals,39,40.0,3,,individual
87,63,83,animals,40,35.0,3,,individual
91,65,84,potions,1,0.0,5,,individual
91,65,84,potions,2,60.0,5,,individual
91,65,84,potions,3,30.0,4,,individual
91,65,84,potions,4,30.0,3,,individual
91,65,84,potions,5,60.0,7,,individual
91,65,84,potions,6,60.0,7,,individual
91,65,84,potions,7,60.0,7,,individual
91,65,84,potions,8,30.0,5,,individual
